央视,#genre#
刘亦菲影视展播,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=639528386
高圆圆影视展播,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=617432495
古力娜扎影视展播,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=625133682
葛优作品集,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=659315456
金庸频道,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=625774640
刘涛作品集,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=625514969
还珠格格,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=659315368
仙剑奇侠传,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=659315266
神探狄仁杰,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=625574493
四大名著剧场,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=625498432
射雕英雄传,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=625681367
包青天,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=625521420
天龙八部集,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=625703337
成龙作品集,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=639528181
周星驰影院,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=623338112
吴京作品集,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=625681368
刘德华影院,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=659315648
盗墓方法论,http://20f1c95954.qicp.vip/TVOD/mgys.php?id=625525181
NewTV,#genre#
NewTV中国功夫 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226321/1.m3u8
NewTV怡伴健康 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226327/1.m3u8
NewTV军事评论 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226326/1.m3u8
NewTV军旅剧场 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226324/1.m3u8
NewTV农业致富 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226304/1.m3u8
NewTV动作电影 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226329/1.m3u8
NewTV古装剧场 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226323/1.m3u8
NewTV家庭剧场 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226330/1.m3u8
NewTV惊悚悬疑 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225921/1.m3u8
NewTV惊悚悬疑 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226423/1.m3u8
NewTV明星大片 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225929/1.m3u8
NewTV明星大片 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226425/1.m3u8
NewTV武搏世界 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226320/1.m3u8
NewTV海外剧场 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226325/1.m3u8
NewTV潮妈辣婆 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226286/1.m3u8
NewTV炫舞未来 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226248/1.m3u8
NewTV爱情喜剧 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226322/1.m3u8
NewTV精品体育 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226328/1.m3u8
NewTV精品大剧 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226331/1.m3u8
NewTV精品纪录 2.5M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226332/1.m3u8
NewTV超级体育 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226232/1.m3u8
NewTV超级体育 8M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226348/1.m3u8
NewTV超级电影 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226233/1.m3u8
NewTV超级电影 8M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226369/1.m3u8
NewTV超级电视剧 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226253/1.m3u8
NewTV超级电视剧 8M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226368/1.m3u8
NewTV超级综艺 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226231/1.m3u8
NewTV超级综艺 8M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226370/1.m3u8
NewTV金牌综艺 4M1080,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226347/1.m3u8
港澳频道,#genre#
凤凰中文台,https://player.ggiptv.com/v/ifeng.php?id=2#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225942/1.m3u8#rtmp://58.200.131.2:1935/livetv/fhzw#http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰资讯台,https://player.ggiptv.com/v/ifeng.php?id=1#http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8#rtmp://58.200.131.2:1935/livetv/fhzx
凤凰香港台,https://player.ggiptv.com/v/ifeng.php?id=3
凤凰电影台,rtmp://58.200.131.2:1935/livetv/fhdy
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星空卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#https://itv.ahcme.edu.cn/hls/startv.m3u8#rtmp://58.200.131.2:1935/livetv/startv
星空体育,rtmp://58.200.131.2:1935/livetv/starsports
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
TVB·翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1&lv=1&c=0&s=4&v=100&wh=16:9&p=1#http://livetv.dnsfor.me/channel.18.m3u8
TVB·星河台,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
国家地理,rtmp://58.200.131.2:1935/livetv/natlgeo
探索频道,rtmp://58.200.131.2:1935/livetv/discovery
澳视澳门,http://61.244.22.5/ch1/_definst_/ch1.live/playlist.m3u8
澳门卫星,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
澳门资讯,http://61.244.22.5/ch5/_definst_/info_ch5.live/playlist.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
天映频道,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
阳光卫视,https://stream.chinasuntv.com/680k/mid_video_index.m3u8
开放电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
澳亚卫视,https://live.mastvnet.com/4rlff1m/1024/live.m3u8
卫视音乐,rtmp://58.200.131.2:1935/livetv/channelv
港视31台·,https://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_2052_av-b.m3u8
港视32台·,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
台湾频道,#genre#
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱海外,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
民视,rtmp://59.124.75.157/sat/tv051
台视,rtmp://59.124.75.156/sat/tv071
中视,rtmp://59.124.75.157/sat/tv091
华视,rtmp://59.124.75.156/sat/tv111
GoodTV·综合台,https://dqhxk7sbp7xog.cloudfront.net/osmflivech1.m3u8
GoodTV·卡通台,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
东森新闻,http://seb.sason.top/sc/dsxw_fhd.m3u8
东森超视,rtmp://59.124.75.156/sat/tv771
东森财经新闻,http://seb.sason.top/sc/dscjxw_fhd.m3u8#rtmp://59.124.75.157/sat/tv571
三立直播新闻,http://seb.sason.top/sc/sllive_fhd.m3u8
纬来育乐,rtmp://59.124.75.157/sat/tv701
纬来体育,rtmp://59.124.75.156/sat/tv721
TVBS·欢乐台,rtmp://59.124.75.157/sat/tv421
TVBS·新闻台,http://seb.sason.top/sc/tvbsxw_fhd.m3u8#rtmp://59.124.75.156/sat/tv551
台视新闻,http://seb.sason.top/sc/tsxw_fhd.m3u8
华视新闻,http://seb.sason.top/sc/hsxw_fhd.m3u8
民视新闻·,http://210.61.56.23/hls/ftvtv/index.m3u8#http://seb.sason.top/sc/msxw_fhd.m3u8#http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
壹新闻台,http://stream.nexttv.com.tw/n001/hd/live.m3u8
少儿娱乐频道,#genre#
卡酷少儿,rtmp://58.200.131.2:1935/livetv/btv10hd
浙江·浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
广东·广东少儿,http://nclive.grtn.cn/tvs5/sd/live.m3u8
甘肃少儿,http://39.134.39.38/PLTV/88888888/224/3221226289/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
欢笑剧场,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
CNC·中文频道,http://source07.v.news.cn/live/CNC_CN/playlist.m3u8
CNC·英文频道,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8
CHC·动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8#rtmp://58.200.131.2:1935/livetv/chcatv
CHC·家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8#rtmp://58.200.131.2:1935/livetv/chctv
CHC·高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8#http://itv.ahau.edu.cn/hls/chchd.m3u8#rtmp://58.200.131.2:1935/livetv/chchd
足球频道,rtmp://58.200.131.2:1935/livetv/zqhd
珠江频道,http://nclive.grtn.cn/zjpd/sd/live.m3u8#http://39.135.33.12/PLTV/77777777/224/3221226608/index.m3u8
南方卫视,http://nclive.grtn.cn/tvs2/sd/live.m3u8#http://39.134.24.202/PLTV/88888888/224/3221225871/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226218/1.m3u8#http://39.135.33.12/PLTV/77777777/224/3221226596/index.m3u8#http://183.207.248.71/gitv/live1/G_NANFANG/G_NANFANG
都市剧场,http://183.207.248.71/gitv/live1/G_DUSHIJC/G_DUSHIJC#http://39.134.186.42/PLTV/88888888/224/3221226825/index.m3u8
家庭剧场,rtmp://58.200.131.2:1935/livetv/jtjchd
家庭影院,rtmp://58.200.131.2:1935/livetv/jtyyhd
佛山综合,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.m3u8
佛山影视,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.m3u8
东方影视,http://183.207.255.190/live/program/live/dsjpdhd/4000000/mnf.m3u8
高尔夫台,http://szlive.grtn.cn/grfpd/sd/live.m3u8
快乐垂钓,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226549/index.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
上海·哈哈炫动,http://183.207.255.190/live/program/live/hhxdhd/4000000/mnf.m3u8
亚洲频道,#genre#
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8#https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8#https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
日本新闻,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
日本·NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
日本·NHK国际频道,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
韩国·NBS新闻频道,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
泰国·TVB电视剧台,https://edge6a.v2h-cdn.com/appt7/TDramaTV.stream_720p/playlist.m3u8
新马·K I X动作频道,http://50.7.161.82:8278/streams/d/KiX/playlist.m3u8
泰国·CTB,http://vip.login.in.th:1935/CTB/CTB/playlist.m3u8
新马·TV3,http://live8.cdn.iptv8k.org:80/review_stream/tv3kbmm21/i.m3u8
韩国·TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8#http://tbs.hscdn.com/tbstvweb/tbstv/chunklist_w1331473189.m3u8
韩国·SBS CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
韩国·SBS Star,https://streaming-a-802.cdn.nextologies.com/SBS_18/live/SBS_18_1500k/chunks.m3u8
韩国·SBS Plus,https://streaming-a-802.cdn.nextologies.com/SBS_Plus/live/SBS_Plus_1500k/chunks.m3u8
韩国·KNN SBS综艺,http://211.220.195.200:1935/live/mp4:KnnTV.sdp/chunklist_w762151441.m3u8
韩国·KBC SBS综艺,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国·TJB SBS综艺,http://1.245.74.5:1935/live/tv/.m3u8
韩国·SBS综艺频道,https://streaming-a-802.cdn.nextologies.com/SBS_Live_HD/live/SBS_Live_HD_1500k/chunks.m3u8#http://streaming-a-802.cdn.nextologies.com/SBS_Live_HD/playlist.m3u8
韩国·MBC综艺频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国·NBS农业广播,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国·EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国·EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国·EBS加一频道,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国·EBS加二频道,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国·日常电视,http://edaily.flive.skcdn.com:1935/high/livestream/playlist.m3u8
新马·Astro BOO,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
新马·Astro Citra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
新马·Astro Prima，http://live8.cdn.iptv8k.org:80/review_stream/primakbmm23/i.m3u8
新马·Astro 全佳台,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
新马·Astro 双星台,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
新马·Astro 小太阳,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
迪拜卫视,http://dmieigthvll.cdn.mangomolo.com/samadubai/smil:samadubai.stream.smil/chunklist_b1600000.m3u8
迪拜赛马,http://dmisvthvll.cdn.mangomolo.com/events/smil:events.smil/chunklist_b1600000.m3u8
新马·RTM体育频道,http://rtm2mobile.secureswiftcontent.com/Origin02/ngrp:RTM2/chunklist_b1064000.m3u8
蒙古·MNB综合台,http://103.14.38.107:1935/live/mnb.stream/playlist.m3u8
蒙古·MNB新闻台,http://103.14.38.107:1935/live/mn2.stream/playlist.m3u8
新马·IKIM,http://edge.vediostream.com/abr/tvikim/live/tvikim_480p/chunks.m3u8
印尼·RCTI,https://moegi.akamaized.net/live/eds/rcti_fta/live_fta/rcti_fta-avc1_1537200=7.m3u8
印尼·TIC印尼频道,https://wowzaprod236-i.akamaihd.net/hls/live/1019903/7dd4cf51/7dd4cf51_1_1400000/chunklist.m3u8
欧美频道,#genre#
英国·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8#http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
美国·狗狗宠物,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
美国·赛马频道,http://racingvic-i.akamaized.net/hls/live/598695/racingvic/1500.m3u8
美国·彭博财经,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
法国新闻,http://f24hls-i.akamaihd.net/hls/live/221147/F24_EN_HI_HLS/master_2000.m3u8#http://static.france24.com/live/F24_EN_LO_HLS/live_web.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
高清时尚,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
摩洛哥·TV5,http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8
俄罗斯·红星电视,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/chunklist.m3u8
俄罗斯·第一频道,https://radio-live-mg.rtr-vesti.ru/hls/russia_hd/playlist_3.m3u8
加拿大·CME财经一号,http://69.57.222.151:8082/45/stream.m3u8
美国·CNN新闻频道,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist.m3u8
美国·ABC新闻频道,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
英国·BBC国际新闻,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
美国·FOX体育二台,http://livecdn.fptplay.net/qnetlive/foxsports2_2000.stream/chunklist.m3u8
美国·CNBC新闻,http://cnbctv18-lh.akamaihd.net/i/cnbctv18_1@174868/index_5_av-p.m3u8
英国·NewsMax,https://nmxlive.akamaized.net/hls/live/529965/Live_1/index_720.m3u8
英国·Racing运动,http://racingvic-i.akamaized.net/hls/live/598695/racingvic/1500.m3u8
Kral流行音乐,http://bqgsd19q.rocketcdn.com/kralpop_720/chunklist.m3u8
港台直播_122,#genre#
有线新闻,https://v3948069e.live.126.net/live/yxxw123456789.flv
有线电影,https://flv3948069e.live.126.net/live/yxdy.flv
有线18台,https://flv3948069e.live.126.net/live/b422214bd9da45ff098536525b3d7bf7.flv
有线·603,https://flv3948069e.live.126.net/live/f5730bae7101114643e4e0995ddb84a2.flv
NOW·新闻台,https://flv3948069e.live.126.net/live/nownews.flv
TVB·翡翠台,https://flv3948069e.live.126.net/live/fct123456789.flv#https://flv3948069e.live.126.net/live/a01fc55193d3c4eb4bbdee57265c87a3.flv
TVB·明珠台,https://v3948069e.live.126.net/live/mingzhutai.flv
TVB·新闻台,https://flv3948069e.live.126.net/live/41e87d4d8bc67715eecd7ba273c4e532.flv
TVB·财经台,https://flv3948069e.live.126.net/live/fc53a89a57d17285287c96f1b0481fe1.flv
TVB·J2,https://v3948069e.live.126.net/live/tvbj2.flv
VIU·综合,https://flv3948069e.live.126.net/live/f7afd6c01c6e99b4691479f1fe06e353.flv
VIU·外语,https://flv3948069e.live.126.net/live/f82816822293032062d19369cb990abb.flv
开放电视,https://flv3948069e.live.126.net/live/fb66fcde267539ca58d176c3c2267807.flv
民视,https://ws.matchupstream.tuboshu.com/live/b553810a12eeb0844733c4256c3fb5f0.flv
台视,https://ws.matchupstream.tuboshu.com/live/07c5c823382c134f972c6b0521a70814.flv
中视,https://ws.matchupstream.tuboshu.com/live/7b13c52229e0cc6c3082ec6c4a82f563.flv
华视,https://ws.matchupstream.tuboshu.com/live/592afa379a57caff9d14a3d105d1422e.flv
TVBS·欢乐台,https://flv3948069e.live.126.net/live/e0beaa2716fcd302be0259962a26ad4b.flv
TVBS·新闻台,https://flv3948069e.live.126.net/live/acf6bea45b0c6dc69d6fed9540a02841.flv
中天新闻,https://flv3948069e.live.126.net/live/1e007a68c292be375348fdd801ac924e.flv
东森新闻,https://flv3948069e.live.126.net/live/53df371a3d81c3a5b530220da8a618de.flv
东森超视,https://flv3948069e.live.126.net/live/e297d5ee8d997d083f680ee794774691.flv
东森财经新闻,https://flv3948069e.live.126.net/live/9607303859f63c66a0115445f1301e99.flv
三立直播新闻,https://flv3948069e.live.126.net/live/02cc7e1238d25eeae3a3bc14affa43ad.flv
纬来体育,https://flv3948069e.live.126.net/live/773c059e7eb1daa3f42a320d30c2ada2.flv
纬来育乐,https://flv3948069e.live.126.net/live/a565e6335573bf10af8a714e33927fd8.flv
纬来日本,https://flv3948069e.live.126.net/live/f910ca3a4849d3b2aeb3f4e8aed43bba.flv
台视新闻,https://flv3948069e.live.126.net/live/e5af7bc86a28ff4e2b1d38df2aa8f2f8.flv
中视新闻,https://flv3948069e.live.126.net/live/257db63b4832853e0bd02339a6105c11.flv
华视新闻,https://flv3948069e.live.126.net/live/b4ae064dc60b48f697a34183d982a76d.flv
民视新闻,https://flv3948069e.live.126.net/live/b717f7354400cadbb40398b6c1096010.flv
壹新闻台,https://flv3948069e.live.126.net/live/5334bd60109254faac60431348e168f5.flv
港视32台,https://flv3948069e.live.126.net/live/5704a86fe17821a14f3bc8e1d3412153.flv
此分类不适合,http://189.ly93.cc/ieiqaeqYJ3Ij/4154727899696922
公共场合观看,http://189.ly93.cc/ieiqaeqYJ3Ij/4154727899696922
避免尴尬切记,http://189.ly93.cc/ieiqaeqYJ3Ij/4154727899696922
怀旧电影_122,#genre#
美男子,http://189.ly93.cc/VzeaIvU77FNj/3154125242619497
巡城马,http://189.ly93.cc/yEZjuiVJ3MFz/3130123700844564
马永贞,http://189.ly93.cc/M7nuQn3aIvYv/1150324223469751
女警察,http://189.ly93.cc/nym2MzMRBvi2/3150324075929132
八两金,http://189.ly93.cc/Nnuqi27zmUFb/8154725252560028
天与地,http://189.ly93.cc/jeEvEnIJnyam/4130125253570922
妖魔道,http://189.ly93.cc/FbE3ui36ZBZj/7151223840822592
新仙鹤神针,http://189.ly93.cc/zaQvMn7vY7na/1150024194976797
跛豪,http://189.ly93.cc/R7NBryFBreIn/8130123934392810
街女,http://189.ly93.cc/RnmAfyuEfiEj/4151223927586971
力王,http://189.ly93.cc/uqQRNvJrQVRf/8150323837462356
阿虎,http://189.ly93.cc/22aIvaVZ7jQz/2130125261399211
江湖情之英雄好汉,http://189.ly93.cc/YR7V7zF3Yj2q/7154723987779567
龙争虎斗,http://189.ly93.cc/ZRviy2aa6fAn/4151224873082331
死亡游戏,http://189.ly93.cc/MfUBzmiYraAj/8150324870698641
奉旨沟女,http://189.ly93.cc/i2qmie7zaAv2/4150023704012427
战龙在野,http://189.ly93.cc/rymQRj77vaIr/5150324001823365
杀街英雄,http://189.ly93.cc/vaUFJrNreIZj/3151223952189629
未成年年,http://189.ly93.cc/eQN3EnEJ3Ijy/6132223835852630
情逢敌手,http://189.ly93.cc/yaiqqm6nMnaq/7132223841486024
灵界风云,http://189.ly93.cc/ZJjyMjn6bim2/2150325262527140
志在出位,http://189.ly93.cc/3EJ3QjQji6Vj/7132224980841267
换老还童,http://189.ly93.cc/FZFzEzENNNRb/5132225159197137
满汉全席,http://189.ly93.cc/6NFvaqYV7JVj/8130123983972732
月亮星星太阳,http://189.ly93.cc/2IrEvueYraQn/6154123709542876
